File with row headings in coloumns A through F and column headings in rows 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"File 3. Interim State Projections of Population by Single Year of Age: July 1,  2004 to 2030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: U.S.Census Bureau, Population Division, Interim State Population Projections, 2005.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIPS,Region,Division,State,Sex,Age,Census 2000,Projection 2004,Projection 2005,Projection 2006,Projection 2007,Projection 2008,Projection 2009,Projection 2010,Projection 2011,Projection 2012,Projection 2013,Projection 2014,Projection 2015,Projection 2016,Projection 2017,Projection 2018,Projection 2019,Projection 2020,Projection 2021,Projection 2022,Projection 2023,Projection 2024,Projection 2025,Projection 2026,Projection 2027,Projection 2028,Projection 2029,Projection 2030
27,2,4,MN,T,7,71157,68040,68089,69055,69712,71513,70905,70620,71305,72314,73423,74667,75988,77344,78676,79802,80741,81546,82200,82735,83144,83432,83636,83780,83863,83916,83936,84011
27,2,4,MN,T,8,72654,69112,68387,68438,69382,70028,71809,71190,70889,71567,72572,73675,74912,76226,77573,78898,80014,80951,81748,82399,82922,83331,83617,83831,83975,84058,84126,84148
27,2,4,MN,T,9,74610,69649,69415,68686,68721,69651,70284,72051,71418,71111,71788,72785,73880,75112,76418,77761,79082,80186,81111,81913,82560,83074,83480,83771,83984,84131,84216,84290
27,2,4,MN,T,10,75834,70728,69936,69689,68951,68973,69894,70514,72283,71645,71329,71998,72984,74075,75295,76595,77930,79235,80333,81261,82053,82701,83216,83626,83925,84140,84302,84388
27,2,4,MN,T,11,74321,72211,71001,70198,69946,69195,69210,70123,70740,72499,71858,71534,72190,73166,74248,75463,76751,78072,79378,80474,81401,82198,82848,83365,83791,84099,84329,84498
27,2,4,MN,T,12,74743,73609,72433,71219,70415,70151,69398,69401,70309,70923,72670,72023,71689,72331,73297,74363,75573,76857,78181,79480,80571,81497,82297,82954,83488,83918,84234,84472
27,2,4,MN,T,13,74046,75274,73773,72594,71377,70572,70302,69542,69539,70444,71049,72789,72132,71788,72426,73376,74433,75640,76912,78233,79526,80617,81532,82342,83008,83543,83985,84302
27,2,4,MN,T,14,76051,76484,75384,73885,72698,71477,70672,70400,69632,69629,70525,71123,72859,72197,71844,72467,73406,74451,75651,76908,78217,79495,80582,81500,82321,82989,83531,83971
27,2,4,MN,T,15,76179,75291,76416,75313,73817,72627,71404,70600,70326,69561,69555,70454,71052,72783,72110,71752,72362,73280,74305,75486,76735,78029,79289,80378,81295,82113,82781,83323
27,2,4,MN,T,16,74305,74749,75038,76165,75063,73574,72382,71166,70361,70100,69335,69334,70234,70827,72550,71868,71490,72072,72970,73976,75137,76364,77642,78900,79987,80904,81717,82386
27,2,4,MN,T,17,75927,73915,74508,74798,75931,74828,73342,72146,70947,70152,69891,69136,69141,70036,70609,72318,71617,71209,71772,72655,73636,74780,75993,77264,78513,79596,80511,81329
27,2,4,MN,T,18,74722,75070,73874,74463,74755,75882,74780,73297,72104,70912,70125,69868,69111,69117,70002,70555,72236,71510,71086,71642,72501,73464,74599,75808,77076,78327,79412,80334
27,2,4,MN,T,19,73229,75954,75311,74112,74690,74977,76106,75001,73513,72320,71121,70339,70083,69318,69305,70175,70711,72372,71640,71207,71751,72597,73546,74673,75882,77157,78415,79510
27,2,4,MN,T,20,70334,75456,76583,75933,74722,75278,75557,76671,75565,74078,72870,71666,70874,70601,69820,69798,70652,71168,72824,72096,71651,72184,73013,73962,75088,76300,77581,78838
27,2,4,MN,T,21,65906,77401,76353,77463,76784,75553,76091,76363,77461,76344,74845,73621,72399,71594,71305,70499,70462,71310,71812,73464,72728,72268,72771,73594,74532,75658,76878,78149
27,2,4,MN,T,22,63138,78084,78441,77365,78439,77729,76490,77005,77272,78352,77229,75709,74466,73224,72403,72087,71266,71221,72053,72553,74182,73423,72939,73426,74233,75168,76283,77506
27,2,4,MN,T,23,61483,77694,79198,79517,78422,79457,78732,77471,77972,78219,79291,78151,76614,75349,74093,73252,72924,72088,72036,72850,73325,74938,74162,73674,74151,74957,75892,77001
27,2,4,MN,T,24,61622,75634,78720,80202,80498,79392,80400,79653,78375,78866,79097,80154,78997,77439,76159,74884,74037,73696,72850,72791,73590,74050,75642,74865,74377,74856,75659,76591
27,2,4,MN,T,25,62192,71724,76611,79691,81145,81440,80312,81295,80529,79236,79712,79933,80971,79805,78230,76929,75638,74775,74425,73576,73510,74297,74745,76348,75580,75094,75578,76372
27,2,4,MN,T,26,59121,68483,72704,77593,80673,82115,82387,81240,82201,81414,80101,80563,80774,81799,80609,79025,77707,76389,75515,75168,74309,74247,75027,75485,77096,76328,75836,76315
27,2,4,MN,T,27,61222,66297,69414,73633,78513,81589,83005,83250,82087,83031,82218,80891,81343,81542,82547,81348,79739,78396,77072,76192,75845,74989,74927,75720,76182,77789,77018,76521
27,2,4,MN,T,28,65493,65712,67146,70262,74471,79338,82385,83769,84000,82820,83749,82920,81578,82014,82200,83194,81968,80339,78989,77660,76783,76442,75585,75537,76334,76797,78396,77625
27,2,4,MN,T,29,71798,65914,66470,67899,71005,75194,80038,83060,84423,84643,83448,84357,83517,82170,82587,82756,83731,82490,80856,79499,78168,77297,76959,76113,76074,76867,77331,78930
27,2,4,MN,T,30,72325,63461,66601,67160,68578,71656,75829,80651,83651,85005,85206,84004,84897,84043,82686,83088,83242,84199,82957,81320,79962,78634,77763,77436,76601,76573,77378,77845
27,2,4,MN,T,31,69479,63948,64063,67198,67742,69141,72205,76351,81158,84142,85486,85674,84464,85347,84474,83108,83503,83635,84580,83342,81702,80342,79019,78160,77845,77023,77007,77820
27,2,4,MN,T,32,68334,67310,64428,64531,67649,68174,69557,72600,76725,81523,84488,85822,85993,84771,85645,84765,83380,83767,83888,84835,83591,81947,80589,79280,78430,78123,77318,77314
27,2,4,MN,T,33,69863,72738,67721,64827,64916,68018,68527,69892,72919,77032,81811,84767,86076,86250,85011,85873,84980,83582,83971,84092,85037,83796,82153,80801,79503,78674,78377,77580
27,2,4,MN,T,34,73311,74401,73124,68108,65200,65271,68358,68848,70210,73216,77319,82081,85018,86317,86477,85235,86078,85179,83783,84167,84295,85241,84002,82369,81032,79743,78926,78644
27,2,4,MN,T,35,78927,72090,74755,73473,68452,65532,65590,68661,69145,70492,73486,77574,82317,85246,86532,86681,85425,86264,85362,83970,84356,84488,85433,84200,82577,81250,79976,79159
27,2,4,MN,T,36,80683,70362,72410,75068,73772,68748,65826,65867,68924,69399,70736,73722,77796,82525,85433,86717,86848,85584,86428,85524,84140,84533,84663,85617,84401,82782,81464,80196
27,2,4,MN,T,37,82897,71062,70639,72683,75333,74025,69001,66062,66101,69150,69613,70947,73931,77985,82691,85595,86863,86984,85721,86566,85674,84292,84695,84829,85789,84588,82977,81666
27,2,4,MN,T,38,83944,73832,71290,70866,72893,75545,74231,69193,66253,66286,69325,69793,71120,74085,78128,82820,85709,86966,87087,85826,86679,85787,84414,84823,84965,85935,84739,83132
27,2,4,MN,T,39,86039,78670,74010,71473,71044,73066,75701,74384,69350,66407,66437,69471,69928,71247,74206,78232,82913,85791,87043,87162,85903,86754,85859,84503,84921,85071,86046,84856
27,2,4,MN,T,40,86753,81211,78792,74140,71604,71173,73190,75818,74500,69469,66522,66549,69580,70030,71343,74293,78304,82965,85833,87082,87201,85935,86795,85911,84567,84987,85145,86124
27,2,4,MN,T,41,82806,83088,81280,78866,74219,71685,71255,73267,75886,74568,69545,66600,66630,69658,70102,71400,74328,78328,82971,85832,87077,87186,85922,86796,85926,84588,85018,85187
27,2,4,MN,T,42,83506,84206,83117,81311,78899,74263,71729,71305,73312,75923,74603,69591,66649,66680,69699,70144,71431,74343,78315,82949,85804,87043,87152,85896,86783,85923,84601,85042
27,2,4,MN,T,43,80169,85829,84192,83100,81298,78895,74272,71740,71317,73318,75930,74612,69608,66672,66701,69712,70147,71423,74316,78286,82906,85755,86989,87102,85867,86754,85915,84597
27,2,4,MN,T,44,78458,86676,85755,84120,83035,81234,78834,74218,71690,71281,73279,75894,74581,69588,66652,66678,69678,70111,71382,74264,78221,82838,85678,86912,87032,85803,86699,85866
27,2,4,MN,T,45,77977,83695,86560,85645,84010,82929,81133,78741,74141,71629,71226,73232,75853,74547,69566,66629,66658,69655,70095,71359,74234,78174,82781,85619,86857,86977,85759,86671
27,2,4,MN,T,46,74342,83060,83549,86413,85494,83867,82795,81007,78635,74057,71563,71173,73189,75813,74514,69547,66627,66663,69669,70103,71355,74218,78141,82742,85573,86817,86946,85746
27,2,4,MN,T,47,72762,80565,82885,83373,86232,85317,83695,82630,80861,78509,73955,71478,71105,73125,75749,74471,69523,66616,66658,69664,70092,71336,74186,78094,82686,85519,86768,86910
27,2,4,MN,T,48,71663,78285,80337,82653,83136,85983,85076,83459,82404,80659,78323,73788,71331,70966,72988,75622,74359,69433,66536,66587,69587,70009,71236,74077,77972,82563,85398,86654
27,2,4,MN,T,49,67503,77306,77994,80034,82341,82820,85659,84750,83147,82101,80369,78046,73527,71087,70729,72754,75397,74146,69238,66348,66393,69385,69803,71034,73862,77752,82327,85167
27,2,4,MN,T,50,66446,74257,76985,77667,79697,81991,82466,85291,84385,82784,81749,80024,77711,73212,70785,70446,72470,75112,73867,68964,66087,66129,69119,69539,70774,73589,77468,82030
27,2,4,MN,T,51,62523,72003,73891,76606,77276,79295,81570,82036,84853,83942,82350,81319,79600,77307,72837,70422,70097,72119,74754,73512,68626,65759,65816,68803,69222,70451,73244,77106
27,2,4,MN,T,52,63516,70571,71564,73442,76138,76792,78795,81057,81509,84311,83400,81811,80792,79093,76817,72373,69976,69657,71671,74304,73068,68210,65353,65422,68405,68820,70034,72803
27,2,4,MN,T,53,61794,67008,70094,71073,72932,75606,76248,78230,80475,80914,83706,82791,81216,80206,78523,76268,71850,69466,69144,71151,73798,72576,67744,64912,64976,67943,68351,69554
27,2,4,MN,T,54,47170,65008,66515,69583,70550,72389,75045,75678,77638,79866,80299,83071,82161,80597,79600,77929,75689,71288,68920,68606,70624,73272,72062,67260,64445,64504,67462,67864
27,2,4,MN,T,55,47611,61674,64504,66000,69043,69999,71823,74453,75079,77019,79232,79659,82418,81504,79957,78970,77305,75087,70714,68367,68073,70099,72748,71553,66771,63975,64039,66996
27,2,4,MN,T,56,47753,61326,61151,63959,65437,68458,69401,71203,73819,74429,76362,78558,78973,81712,80807,79264,78288,76644,74457,70121,67803,67529,69557,72206,71025,66274,63500,63583
27,2,4,MN,T,57,48553,60167,60747,60565,63345,64813,67803,68737,70514,73115,73710,75624,77799,78201,80931,80021,78495,77531,75921,73770,69473,67181,66920,68948,71602,70446,65735,62987
27,2,4,MN,T,58,42668,48566,59537,60105,59917,62671,64115,67074,67991,69745,72320,72908,74797,76947,77345,80060,79151,77641,76700,75120,73000,68744,66468,66218,68256,70918,69794,65116
27,2,4,MN,T,59,40272,45496,47989,58878,59428,59227,61948,63366,66288,67184,68919,71464,72033,73898,76028,76418,79110,78205,76710,75789,74229,72131,67908,65652,65417,67463,70136,69036
27,2,4,MN,T,60,38271,45543,44902,47373,58162,58695,58476,61155,62539,65429,66302,68003,70523,71066,72909,75011,75379,78042,77134,75649,74733,73185,71104,66921,64702,64486,66537,69202
27,2,4,MN,T,61,37232,45978,44900,44252,46684,57367,57875,57630,60258,61616,64467,65315,66981,69462,69983,71791,73854,74200,76825,75913,74435,73521,71986,69944,65808,63625,63421,65473
27,2,4,MN,T,62,35524,41647,45274,44194,43524,45913,56479,56954,56684,59271,60600,63409,64221,65853,68290,68783,70550,72575,72900,75483,74564,73098,72192,70695,68694,64605,62451,62261
27,2,4,MN,T,63,34068,38356,40954,44542,43451,42764,45103,55550,55992,55707,58258,59556,62319,63097,64693,67085,67552,69275,71262,71574,74124,73204,71763,70884,69420,67458,63419,61283
27,2,4,MN,T,64,32917,36230,37708,40270,43802,42706,42009,44311,54628,55058,54764,57271,58533,61253,62003,63572,65920,66365,68059,70020,70323,72848,71943,70527,69674,68245,66321,62317
27,2,4,MN,T,65,32050,34898,35598,37052,39571,43049,41955,41254,43518,53702,54111,53809,56277,57505,60186,60916,62456,64758,65192,66862,68798,69086,71583,70694,69306,68478,67081,65188
27,2,4,MN,T,66,30126,33382,34278,34969,36394,38876,42292,41211,40513,42735,52771,53174,52853,55275,56481,59120,59829,61342,63611,64032,65671,67576,67863,70326,69448,68091,67285,65916
27,2,4,MN,T,67,30386,31912,32784,33667,34344,35740,38183,41550,40480,39777,41961,51853,52238,51905,54292,55476,58067,58764,60252,62480,62883,64500,66374,66647,69088,68219,66888,66112
27,2,4,MN,T,68,30470,30720,31322,32182,33051,33712,35084,37497,40807,39739,39043,41182,50929,51302,50974,53317,54475,57031,57707,59169,61360,61748,63337,65180,65451,67863,67021,65725
27,2,4,MN,T,69,30137,29750,30101,30699,31541,32393,33043,34395,36771,40016,38956,38269,40368,49958,50324,49994,52299,53427,55942,56604,58042,60192,60566,62132,63951,64219,66606,65793
27,2,4,MN,T,70,29727,28035,29092,29440,30026,30857,31693,32330,33655,35989,39170,38131,37446,39505,48927,49287,48959,51213,52319,54789,55437,56843,58957,59329,60875,62669,62935,65287
27,2,4,MN,T,71,28795,27640,27382,28429,28779,29352,30172,30988,31616,32914,35200,38327,37303,36634,38645,47901,48246,47923,50129,51215,53646,54274,55651,57736,58101,59630,61391,61651
27,2,4,MN,T,72,28947,27535,26926,26691,27717,28068,28636,29434,30235,30852,32121,34360,37419,36419,35754,37724,46791,47126,46806,48964,50029,52417,53025,54375,56420,56780,58287,60011
27,2,4,MN,T,73,28138,27084,26781,26199,25977,26981,27333,27884,28670,29452,30061,31303,33491,36486,35499,34846,36774,45642,45970,45660,47768,48810,51148,51747,53067,55073,55429,56911
27,2,4,MN,T,74,27049,26518,26303,26024,25468,25253,26237,26583,27127,27894,28665,29262,30477,32616,35540,34580,33938,35826,44490,44820,44514,46569,47592,49889,50471,51768,53736,54084
27,2,4,MN,T,75,26794,25567,25693,25494,25235,24700,24499,25458,25802,26334,27087,27840,28423,29613,31700,34552,33622,32998,34840,43299,43623,43329,45331,46334,48585,49154,50425,52356
27,2,4,MN,T,76,25157,25223,24694,24826,24648,24403,23896,23712,24647,24991,25512,26243,26980,27556,28714,30749,33526,32629,32028,33824,42056,42376,42092,44044,45037,47231,47797,49043
27,2,4,MN,T,77,24527,24487,24312,23821,23957,23797,23570,23094,22920,23836,24179,24689,25403,26125,26691,27826,29808,32507,31645,31071,32820,40818,41134,40865,42764,43748,45893,46454
27,2,4,MN,T,78,23869,23351,23558,23410,22949,23088,22939,22733,22285,22122,23018,23363,23865,24565,25270,25823,26935,28859,31485,30655,30101,31807,39583,39892,39633,41486,42455,44556
27,2,4,MN,T,79,22330,22638,22344,22562,22429,21997,22140,22012,21827,21409,21254,22129,22470,22962,23644,24329,24870,25962,27823,30359,29568,29044,30693,38221,38533,38287,40080,41024
27,2,4,MN,T,80,20482,21204,21551,21290,21507,21393,20991,21138,21028,20863,20474,20337,21181,21523,21997,22662,23329,23854,24918,26715,29163,28405,27910,29505,36760,37075,36845,38576
27,2,4,MN,T,81,19409,20076,20099,20451,20216,20434,20336,19965,20116,20021,19880,19526,19401,20223,20559,21023,21665,22309,22821,23845,25589,27935,27221,26751,28296,35276,35591,35377
27,2,4,MN,T,82,18003,19142,18933,18980,19320,19112,19335,19251,18911,19070,18990,18873,18546,18438,19237,19570,20023,20642,21265,21762,22749,24422,26671,25996,25564,27052,33742,34060
27,2,4,MN,T,83,16730,17658,17948,17767,17831,18162,17977,18201,18137,17832,17991,17928,17830,17539,17443,18213,18544,18981,19578,20173,20659,21606,23206,25352,24725,24321,25750,32135
27,2,4,MN,T,84,15539,15919,16456,16749,16592,16668,16987,16830,17052,17003,16732,16893,16844,16767,16505,16424,17167,17493,17910,18480,19059,19522,20431,21963,23998,23413,23044,24406
27,2,4,MN,T,85+,85601,97785,100650,103834,107000,109731,112279,114909,117155,119417,121431,123031,124646,126097,127388,128341,129175,130664,132400,134420,136843,139667,142748,146517,151471,158031,163609,168459
28,3,6,MS,T,Total,2844658,2903196,2915696,2927857,2939520,2950652,2961313,2971412,2981038,2990221,2998838,3006893,3014409,3021422,3027943,3033918,3039491,3044812,3049912,3054907,3059826,3064645,3069420,3074137,3078739,3083360,3087905,3092410
28,3,6,MS,T,0,41217,43673,43347,43021,42689,42388,42084,41742,41433,41067,40660,40238,39837,39484,39166,38945,38801,38746,38765,38817,38933,39080,39271,39461,39627,39826,40047,40269
28,3,6,MS,T,1,41192,44067,43611,43280,42958,42628,42329,42030,41693,41383,41017,40619,40196,39805,39456,39143,38930,38793,38745,38766,38828,38952,39108,39307,39498,39672,39874,40102
28,3,6,MS,T,2,40669,43135,43991,43539,43205,42889,42555,42266,41961,41626,41321,40963,40565,40152,39762,39417,39107,38899,38769,38730,38756,38821,38950,39111,39309,39502,39682,39890
28,3,6,MS,T,3,40061,43830,43045,43900,43450,43114,42801,42461,42174,41871,41539,41241,40880,40488,40074,39688,39348,39048,38843,38725,38692,38724,38792,38916,39085,39285,39480,39661
28,3,6,MS,T,4,41225,41776,43741,42963,43811,43363,43023,42716,42371,42086,41789,41457,41158,40807,40416,40008,39632,39293,39000,38793,38681,38659,38693,38769,38890,39058,39259,39460
28,3,6,MS,T,5,41758,40976,41697,43657,42878,43725,43276,42936,42624,42281,41999,41703,41375,41077,40731,40341,39941,39565,39229,38949,38748,38643,38622,38656,38730,38867,39030,39230
28,3,6,MS,T,6,42368,40541,40885,41602,43555,42774,43617,43169,42830,42525,42173,41896,41601,41275,40980,40635,40255,39858,39491,39157,38877,38675,38579,38564,38599,38672,38811,38976
28,3,6,MS,T,7,44142,39955,40459,40803,41509,43461,42677,43517,43071,42735,42431,42078,41803,41512,41185,40895,40549,40175,39780,39416,39090,38814,38614,38518,38503,38542,38627,38756
28,3,6,MS,T,8,43952,40697,39903,40400,40745,41446,43395,42606,43447,43008,42671,42367,42016,41747,41455,41130,40842,40499,40132,39740,39389,39065,38794,38595,38497,38488,38522,38612
28,3,6,MS,T,9,44700,41446,40684,39889,40391,40732,41429,43378,42590,43430,42993,42663,42357,42005,41744,41451,41125,40845,40506,40153,39766,39419,39099,38835,38637,38541,38532,38575
28,3,6,MS,T,10,45430,42209,41538,40777,39979,40487,40825,41526,43477,42693,43532,43101,42770,42471,42124,41868,41577,41262,40984,40655,40304,39923,39583,39263,39009,38814,38720,38716
28,3,6,MS,T,11,43694,43969,42389,41725,40967,40172,40687,41020,41726,43679,42903,43744,43318,42990,42698,42357,42102,41821,41504,41240,40911,40570,40199,39859,39542,39291,39100,39010
28,3,6,MS,T,12,42751,44506,44151,42578,41913,41167,40374,40891,41227,41939,43895,43125,43967,43550,43226,42938,42599,42350,42071,41763,41506,41189,40855,40493,40154,39839,39589,39407
28,3,6,MS,T,13,42782,45173,44617,44266,42695,42037,41296,40505,41028,41375,42089,44049,43281,44131,43720,43394,43108,42771,42530,42257,41957,41710,41395,41069,40714,40384,40066,39821
28,3,6,MS,T,14,44085,45828,45143,44584,44236,42671,42012,41276,40493,41023,41378,42096,44066,43298,44147,43731,43405,43122,42789,42552,42287,41996,41759,41444,41121,40773,40444,40135
28,3,6,MS,T,15,44467,44385,45659,44964,44402,44050,42487,41840,41112,40339,40883,41252,41973,43937,43166,44009,43588,43263,42987,42656,42427,42170,41891,41653,41341,41025,40680,40361
28,3,6,MS,T,16,44598,42804,44122,45381,44674,44104,43759,42204,41571,40861,40109,40667,41039,41752,43709,42923,43765,43341,43019,42750,42430,42204,41957,41680,41451,41141,40836,40494
28,3,6,MS,T,17,46096,42103,42433,43735,44984,44263,43699,43367,41823,41210,40518,39781,40345,40711,41418,43361,42569,43403,42989,42677,42410,42101,41879,41640,41373,41150,40847,40547
28,3,6,MS,T,18,47295,42612,41625,41942,43235,44474,43756,43199,42882,41354,40757,40072,39345,39909,40274,40974,42911,42107,42946,42538,42232,41978,41671,41460,41225,40973,40753,40458
28,3,6,MS,T,19,50732,42717,41963,40978,41294,42580,43812,43100,42543,42232,40713,40124,39455,38728,39293,39658,40360,42290,41482,42324,41916,41617,41362,41066,40867,40638,40400,40190
28,3,6,MS,T,20,47999,42222,41814,41074,40100,40418,41697,42916,42193,41636,41321,39812,39238,38581,37871,38444,38807,39508,41426,40612,41446,41032,40732,40493,40206,40017,39800,39570
28,3,6,MS,T,21,44153,42582,41115,40737,40015,39050,39359,40615,41815,41081,40505,40197,38715,38163,37530,36831,37406,37772,38451,40359,39525,40343,39925,39640,39402,39132,38953,38747
28,3,6,MS,T,22,42533,43079,41417,39984,39629,38917,37948,38238,39473,40649,39908,39337,39046,37584,37059,36445,35756,36333,36674,37343,39232,38377,39188,38773,38500,38278,38018,37848
28,3,6,MS,T,23,39982,45452,42020,40383,38976,38625,37910,36924,37197,38419,39577,38842,38282,38007,36574,36068,35460,34773,35339,35664,36319,38203,37338,38145,37746,37477,37262,37010
28,3,6,MS,T,24,38280,44282,44621,41209,39580,38172,37824,37100,36103,36363,37583,38739,38012,37462,37206,35788,35292,34686,34002,34560,34879,35528,37414,36551,37361,36967,36702,36500
28,3,6,MS,T,25,38115,41260,43697,44023,40612,38984,37576,37220,36496,35511,35764,36984,38143,37414,36875,36618,35215,34730,34130,33455,34019,34353,35003,36893,36024,36838,36448,36186
28,3,6,MS,T,26,36514,39878,40814,43226,43535,40127,38492,37093,36748,36032,35048,35307,36523,37672,36942,36408,36153,34766,34304,33714,33055,33632,33977,34626,36518,35643,36457,36073
28,3,6,MS,T,27,38225,38392,39536,40443,42837,43129,39730,38104,36716,36383,35674,34697,34944,36157,37298,36560,36036,35799,34433,33987,33425,32776,33363,33706,34355,36248,35375,36189
28,3,6,MS,T,28,39252,37124,38120,39236,40134,42515,42798,39413,37802,36432,36104,35396,34407,34652,35857,36990,36263,35747,35538,34191,33764,33220,32582,33163,33512,34163,36055,35181
28,3,6,MS,T,29,40420,36987,36906,37893,38995,39884,42257,42547,39171,37572,36209,35882,35171,34179,34417,35618,36754,36035,35539,35346,34014,33602,33066,32435,33022,33376,34024,35922
28,3,6,MS,T,30,39617,36073,36868,36781,37764,38864,39750,42117,42406,39041,37444,36084,35754,35049,34054,34294,35499,36639,35933,35447,35269,33952,33554,33017,32392,32985,33344,34002
28,3,6,MS,T,31,37267,37253,36056,36855,36770,37753,38851,39727,42084,42372,39014,37415,36054,35733,35030,34033,34274,35483,36627,35938,35466,35295,33990,33595,33068,32452,33059,33427
28,3,6,MS,T,32,36933,38714,37283,36098,36896,36815,37795,38881,39752,42105,42389,39032,37439,36082,35757,35060,34069,34317,35526,36677,36002,35532,35374,34074,33689,33172,32564,33187
28,3,6,MS,T,33,36903,40050,38752,37333,36151,36947,36869,37844,38923,39790,42133,42418,39072,37483,36130,35801,35111,34126,34371,35590,36746,36080,35620,35472,34185,33808,33300,32700
28,3,6,MS,T,34,38552,39884,40062,38767,37356,36169,36972,36890,37865,38934,39799,42140,42425,39085,37501,36155,35826,35134,34150,34413,35635,36797,36135,35691,35542,34263,33898,33395
28,3,6,MS,T,35,42094,37931,39862,40045,38750,37343,36159,36960,36880,37850,38921,39785,42123,42411,39078,37502,36153,35829,35135,34160,34422,35650,36824,36174,35733,35593,34319,33955
28,3,6,MS,T,36,42119,37081,37909,39839,40027,38732,37331,36152,36954,36875,37843,38915,39783,42114,42401,39081,37505,36154,35827,35145,34178,34442,35678,36854,36213,35785,35647,34380
28,3,6,MS,T,37,42451,36932,37067,37890,39819,40011,38721,37325,36149,36953,36874,37847,38921,39785,42120,42405,39084,37513,36165,35841,35165,34199,34480,35716,36895,36264,35834,35703
28,3,6,MS,T,38,42636,38125,36928,37064,37886,39811,40006,38719,37328,36159,36961,36890,37864,38937,39798,42125,42414,39102,37534,36193,35867,35202,34241,34524,35766,36952,36323,35897
28,3,6,MS,T,39,43009,41191,38138,36944,37079,37900,39818,40017,38736,37354,36193,36996,36929,37906,38973,39833,42157,42448,39140,37584,36248,35924,35265,34312,34587,35835,37023,36398
28,3,6,MS,T,40,44214,42147,41221,38176,36985,37120,37936,39848,40056,38782,37407,36254,37052,36992,37963,39033,39892,42214,42513,39217,37663,36335,36014,35351,34404,34681,35928,37120
28,3,6,MS,T,41,42203,42474,42187,41259,38223,37036,37172,37983,39902,40115,38847,37475,36325,37125,37064,38036,39111,39978,42302,42607,39321,37772,36438,36108,35453,34504,34782,36036
28,3,6,MS,T,42,43172,42765,42526,42235,41309,38279,37096,37232,38048,39965,40184,38914,37554,36406,37204,37154,38126,39207,40078,42407,42710,39426,37879,36546,36213,35559,34609,34899
28,3,6,MS,T,43,42145,43136,42814,42577,42285,41360,38340,37158,37299,38115,40036,40256,38993,37639,36498,37297,37255,38230,39319,40190,42516,42814,39541,37995,36659,36326,35677,34738
28,3,6,MS,T,44,41329,44121,43168,42849,42612,42324,41402,38393,37218,37363,38177,40098,40316,39060,37715,36581,37384,37349,38327,39416,40289,42609,42913,39653,38109,36777,36451,35801
28,3,6,MS,T,45,41852,42926,44173,43224,42907,42669,42385,41466,38465,37295,37441,38256,40176,40397,39153,37817,36688,37500,37468,38446,39537,40413,42740,43055,39802,38268,36935,36606
28,3,6,MS,T,46,39196,43151,42981,44229,43291,42976,42741,42463,41544,38553,37386,37531,38349,40270,40496,39264,37939,36815,37631,37607,38592,39690,40571,42904,43216,39978,38439,37100
28,3,6,MS,T,47,37923,42600,43191,43028,44277,43342,43032,42798,42517,41603,38628,37463,37614,38427,40357,40589,39363,38045,36934,37748,37735,38730,39844,40728,43062,43368,40136,38590
28,3,6,MS,T,48,36992,41711,42613,43214,43054,44306,43378,43068,42828,42553,41646,38682,37526,37679,38495,40427,40660,39444,38139,37033,37858,37854,38862,39981,40865,43194,43488,40259
28,3,6,MS,T,49,36148,41835,41712,42618,43219,43062,44311,43387,43082,42848,42572,41670,38718,37570,37724,38540,40465,40705,39497,38203,37114,37942,37945,38956,40071,40961,43277,43567
28,3,6,MS,T,50,36749,39883,41789,41672,42574,43175,43027,44273,43355,43053,42823,42544,41649,38709,37569,37724,38536,40457,40701,39505,38221,37137,37966,37974,38987,40096,40986,43295
28,3,6,MS,T,51,34732,38183,39802,41704,41592,42492,43091,42948,44192,43281,42983,42753,42480,41584,38657,37523,37675,38486,40402,40653,39468,38191,37109,37933,37945,38955,40067,40962
28,3,6,MS,T,52,35887,37071,38099,39713,41607,41503,42400,42996,42860,44098,43196,42905,42671,42397,41504,38590,37464,37617,38427,40336,40594,39412,38141,37059,37887,37897,38907,40026
28,3,6,MS,T,53,35122,36127,36990,38016,39625,41506,41412,42304,42905,42775,44007,43111,42821,42588,42315,41423,38526,37405,37562,38373,40279,40530,39351,38085,37008,37844,37862,38872
28,3,6,MS,T,54,27380,36277,36039,36910,37930,39527,41402,41315,42211,42810,42687,43915,43027,42745,42518,42237,41351,38472,37366,37521,38326,40224,40469,39296,38042,36971,37810,37831
28,3,6,MS,T,55,27593,34920,36204,35978,36844,37865,39452,41325,41244,42142,42750,42635,43857,42981,42706,42477,42201,41323,38464,37360,37509,38311,40196,40454,39288,38045,36989,37821
28,3,6,MS,T,56,27844,35272,34862,36144,35922,36786,37804,39392,41253,41186,42088,42696,42592,43811,42948,42675,42448,42174,41301,38460,37359,37508,38301,40186,40448,39298,38059,37013
28,3,6,MS,T,57,27816,34934,35172,34775,36045,35830,36696,37707,39295,41152,41097,41999,42612,42516,43736,42875,42610,42385,42106,41238,38416,37325,37474,38273,40148,40416,39279,38045
28,3,6,MS,T,58,25121,28897,34792,35043,34647,35907,35704,36570,37584,39162,41012,40965,41866,42477,42395,43603,42753,42494,42266,41990,41125,38332,37252,37403,38200,40069,40334,39199
